movieId,releaseDate,Certification,title,genres,Main_director,Duration
308,10 June 1994 (UK),15,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,Krzysztof Kieslowski,1h 32min
310,TV Movie 4 November 1995,U,Rent-a-Kid (1995),Comedy,Fred Gerber,1h 25min
311,19 April 1995 (UK),15,Relative Fear (1994),Horror|Thriller,George Mihalka,1h 34min
312,12 April 1995 (USA),12,Stuart Saves His Family (1995),Comedy,Harold Ramis,1h 35min
313,15 December 1995 (UK),U,"Swan Princess, The (1994)",Animation|Children,Richard Rich,1h 33min
314,9 August 1996 (UK),PG,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,John Sayles,1h 43min
315,26 December 1994 (UK),15,"Specialist, The (1994)",Action|Drama|Thriller,Luis Llosa,1h 50min
316,6 January 1995 (UK),PG,Stargate (1994),Action|Adventure|Sci-Fi,Roland Emmerich,1h 56min
317,8 December 1995 (UK),U,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,John Pasquin,1h 37min
318,17 February 1995 (UK),15,"Shawshank Redemption, The (1994)",Crime|Drama,Frank Darabont,2h 22min
319,6 January 1995 (UK),18,Shallow Grave (1994),Comedy|Drama|Thriller,Danny Boyle,1h 29min
320,20 January 1995 (UK),15,Suture (1993),Film-Noir|Thriller,Scott McGehee,1h 36min
321,18 November 1994 (UK),18,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,Tomás Gutiérrez Alea,1h 48min
322,5 April 1996 (UK),15,Swimming with Sharks (1995),Comedy|Drama,George Huang,1h 33min
324,28 July 1994 (Australia),15,"Sum of Us, The (1994)",Comedy|Drama,Geoff Burton,1h 40min
325,8 September 1995 (USA),15,National Lampoon's Senior Trip (1995),Comedy,Kelly Makin,1h 31min
326,14 October 1994 (UK),12,To Live (Huozhe) (1994),Drama,Yimou Zhang,2h 13min
327,23 June 1995 (UK),15,Tank Girl (1995),Action|Comedy|Sci-Fi,Rachel Talalay,1h 44min
328,2 June 1995 (UK),18,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,Ernest R. Dickerson,1h 32min
329,10 February 1995 (UK),PG,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,David Carson,1h 58min
330,24 May 1995 (USA),18,Tales from the Hood (1995),Action|Crime|Horror,Rusty Cundieff,1h 38min
331,15 April 1994 (UK),15,Tom & Viv (1994),Drama,Brian Gilbert,2h 5min
332,28 April 1995 (USA),15,Village of the Damned (1995),Horror|Sci-Fi,John Carpenter,1h 38min
333,7 July 1995 (UK),PG-13,Tommy Boy (1995),Comedy,Peter Segal,1h 37min
334,6 January 1995 (UK),U,Vanya on 42nd Street (1994),Drama,Louis Malle,1h 59min
335,19 January 1996 (UK),15,Underneath (1995),Mystery|Thriller,Steven Soderbergh,1h 39min
336,24 February 1995 (USA),R,"Walking Dead, The (1995)",Drama|War,Preston A. Whitmore II,1h 28min
337,4 March 1994 (UK),12,What's Eating Gilbert Grape (1993),Drama,Lasse Hallström,1h 58min
338,31 May 1996 (UK),15,Virtuosity (1995),Action|Sci-Fi|Thriller,Brett Leonard,1h 46min
339,25 August 1995 (UK),PG,While You Were Sleeping (1995),Comedy|Romance,Jon Turteltaub,1h 43min
340,19 January 1996 (UK),12,"War, The (1994)",Adventure|Drama|War,Jon Avnet,2h 6min
341,28 July 1995 (USA),PG-13,Double Happiness (1994),Drama,Mina Shum,1h 27min
342,14 April 1995 (UK),15,Muriel's Wedding (1994),Comedy,P.J. Hogan,1h 46min
343,18 August 1995 (USA),U,"Baby-Sitters Club, The (1995)",Children,Melanie Mayron,1h 34min
344,29 April 1994 (UK),12,Ace Ventura: Pet Detective (1994),Comedy,Tom Shadyac,1h 26min
345,14 October 1994 (UK),15,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,Stephan Elliott,1h 44min
346,1 April 1994 (UK),15,Backbeat (1993),Drama|Musical,Iain Softley,1h 40min
347,2 October 1992 (UK),18,Bitter Moon (1992),Drama|Film-Noir|Romance,Roman Polanski,2h 19min
348,12 May 1995 (UK),15,Bullets Over Broadway (1994),Comedy,Woody Allen,1h 38min
349,16 September 1994 (UK),12,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,Phillip Noyce,2h 21min
350,21 October 1994 (UK),15,"Client, The (1994)",Drama|Mystery|Thriller,Joel Schumacher,1h 59min
351,25 November 1994 (UK),PG,"Corrina, Corrina (1994)",Comedy|Drama|Romance,Jessie Nelson,1h 55min
352,31 March 1995 (UK),12,Crooklyn (1994),Comedy|Drama,Spike Lee,1h 55min
353,10 June 1994 (UK),18,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,Alex Proyas,1h 42min
354,7 July 1995 (UK),18,Cobb (1994),Drama,Ron Shelton,2h 8min
355,22 July 1994 (UK),U,"Flintstones, The (1994)",Children|Comedy|Fantasy,Brian Levant,1h 31min
356,7 October 1994 (UK),12,Forrest Gump (1994),Comedy|Drama|Romance|War,Robert Zemeckis,2h 22min
357,13 May 1994 (UK),15,Four Weddings and a Funeral (1994),Comedy|Romance,Mike Newell,1h 57min
358,15 September 1995 (UK),15,Higher Learning (1995),Drama,John Singleton,2h 7min
359,3 February 1995 (UK),15,I Like It Like That (1994),Comedy|Drama|Romance,Darnell Martin,1h 44min
360,18 November 1994 (UK),PG,I Love Trouble (1994),Action|Comedy,Charles Shyer,2h 3min
361,11 November 1994 (UK),PG,It Could Happen to You (1994),Comedy|Drama|Romance,Andrew Bergman,1h 41min
362,17 February 1995 (UK),PG,"Jungle Book, The (1994)",Adventure|Children|Romance,Stephen Sommers,1h 51min
363,1993 (UK),,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,Ray Müller,3h 3min
364,7 October 1994 (UK),U,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,Roger Allers,1h 28min
365,29 April 1994 (UK),PG,Little Buddha (1993),Drama,Bernardo Bertolucci,2h 3min
366,6 January 1995 (UK),15,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,Wes Craven,1h 52min
367,19 August 1994 (UK),PG,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,Chuck Russell,1h 41min
368,15 July 1994 (UK),PG,Maverick (1994),Adventure|Comedy|Western,Richard Donner,2h 7min
369,10 March 1995 (UK),15,Mrs. Parker and the Vicious Circle (1994),Drama,Alan Rudolph,2h 5min
370,20 May 1994 (UK),12,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,Peter Segal,1h 23min
371,6 May 1994 (UK),15,"Paper, The (1994)",Comedy|Drama,Ron Howard,1h 52min
372,17 June 1994 (UK),12,Reality Bites (1994),Comedy|Drama|Romance,Ben Stiller,1h 39min
373,2 July 1993 (UK),15,Red Rock West (1992),Thriller,John Dahl,1h 38min
374,26 May 1995 (UK),PG,Richie Rich (1994),Children|Comedy,Donald Petrie,1h 35min
376,24 February 1995 (UK),12,"River Wild, The (1994)",Action|Thriller,Curtis Hanson,1h 51min
377,30 September 1994 (UK),15,Speed (1994),Action|Romance|Thriller,Jan de Bont,1h 56min
378,16 December 1994 (USA),12,Speechless (1994),Comedy|Romance,Ron Underwood,1h 39min
379,6 January 1995 (UK),18,Timecop (1994),Action|Sci-Fi|Thriller,Peter Hyams,1h 39min
380,12 August 1994 (UK),15,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,James Cameron,2h 21min
381,2 September 1994 (UK),15,When a Man Loves a Woman (1994),Drama|Romance,Luis Mandoki,2h 6min
382,26 August 1994 (UK),15,Wolf (1994),Drama|Horror|Romance|Thriller,Mike Nichols,2h 5min
383,9 September 1994 (UK),12,Wyatt Earp (1994),Western,Lawrence Kasdan,3h 11min
384,20 January 1995 (USA),15,Bad Company (1995),Action|Crime|Drama,Damian Harris,1h 48min
385,19 May 1995 (UK),15,"Man of No Importance, A (1994)",Drama,Suri Krishnamma,1h 39min
386,10 March 1995 (UK),18,S.F.W. (1994),Drama,Jefery Levy,1h 36min
387,1 September 1995 (UK),18,"Low Down Dirty Shame, A (1994)",Action|Comedy,Keenen Ivory Wayans,1h 48min
388,1 March 1996 (UK),,Boys Life (1995),Drama,Robert Lee King,1h 31min
389,28 April 1995 (UK),PG,"Colonel Chabert, Le (1994)",Drama|Romance|War,Yves Angelo,1h 50min
390,6 August 1965 (USA),18,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,Russ Meyer,1h 23min
391,7 July 1995 (UK),18,Jason's Lyric (1994),Crime|Drama,Doug McHenry,1h 59min
393,19 May 1995 (UK),PG-13,Street Fighter (1994),Action|Adventure|Fantasy,Steven E. de Souza,1h 42min
405,9 December 1994 (UK),15,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,Andrew Morahan,1h 39min
406,24 February 1995 (USA),R,Federal Hill (1994),Drama,Michael Corrente,1h 37min
407,16 June 1995 (UK),18,In the Mouth of Madness (1995),Horror|Thriller,John Carpenter,1h 35min
408,21 October 1994 (UK),PG,8 Seconds (1994),Drama,John G. Avildsen,1h 45min
409,9 December 1994 (UK),15,Above the Rim (1994),Crime|Drama,Jeff Pollack,1h 36min
410,10 December 1993 (UK),PG,Addams Family Values (1993),Children|Comedy|Fantasy,Barry Sonnenfeld,1h 34min
412,28 January 1994 (UK),U,"Age of Innocence, The (1993)",Drama,Martin Scorsese,2h 19min
413,21 October 1994 (UK),15,Airheads (1994),Comedy,Michael Lehmann,1h 32min
414,10 June 1994 (UK),PG,"Air Up There, The (1994)",Comedy,Paul Michael Glaser,1h 47min
415,31 December 1993 (UK),PG,Another Stakeout (1993),Comedy|Thriller,John Badham,1h 48min
416,1 July 1994 (UK),15,Bad Girls (1994),Western,Jonathan Kaplan,1h 39min
417,27 January 1995 (UK),12,Barcelona (1994),Comedy|Romance,Whit Stillman,1h 41min
418,6 May 1994 (USA),15,Being Human (1993),Drama,Bill Forsyth,2h 2min
419,15 July 1994 (UK),PG,"Beverly Hillbillies, The (1993)",Comedy,Penelope Spheeris,1h 32min
420,1 July 1994 (UK),15,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,John Landis,1h 44min
421,17 February 1995 (UK),U,Black Beauty (1994),Adventure|Children|Drama,Caroline Thompson,1h 28min
422,13 May 1994 (UK),18,Blink (1994),Thriller,Michael Apted,1h 46min
423,2 September 1994 (UK),15,Blown Away (1994),Action|Thriller,Stephen Hopkins,2h 1min
424,18 February 1994 (USA),15,Blue Chips (1994),Drama,William Friedkin,1h 48min
425,7 April 1995 (UK),12,Blue Sky (1994),Drama|Romance,Tony Richardson,1h 41min
426,18 February 1994 (USA),15,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Abel Ferrara,1h 27min
427,18 June 1993 (UK),18,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,Jennifer Lynch,1h 47min
428,18 February 1994 (UK),18,"Bronx Tale, A (1993)",Drama,Robert De Niro,2h 1min
429,7 January 1994 (USA),12,Cabin Boy (1994),Comedy,Adam Resnick,1h 20min
430,3 September 1993 (USA),15,Calendar Girl (1993),Comedy|Drama,John Whitesell,1h 30min
431,7 January 1994 (UK),18,Carlito's Way (1993),Crime|Drama,Brian De Palma,2h 24min
432,23 September 1994 (UK),12,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,Paul Weiland,1h 56min
433,6 May 1994 (USA),12,Clean Slate (1994),Comedy,Mick Jackson,1h 47min
434,25 June 1993 (UK),15,Cliffhanger (1993),Action|Adventure|Thriller,Renny Harlin,1h 53min
435,13 July 1994 (UK),PG,Coneheads (1993),Comedy|Sci-Fi,Steve Barron,1h 28min
436,9 September 1994 (UK),18,Color of Night (1994),Drama|Thriller,Richard Rush,2h 1min
437,15 April 1994 (USA),PG,Cops and Robbersons (1994),Comedy,Michael Ritchie,1h 33min
438,3 June 1994 (USA),12,"Cowboy Way, The (1994)",Action|Comedy|Drama,Gregg Champion,1h 42min
440,5 November 1993 (UK),12,Dave (1993),Comedy|Romance,Ivan Reitman,1h 50min
441,16 September 1994 (UK),18,Dazed and Confused (1993),Comedy,Richard Linklater,1h 42min
442,12 November 1993 (UK),15,Demolition Man (1993),Action|Adventure|Sci-Fi,Marco Brambilla,1h 55min
444,6 January 1995 (UK),15,Even Cowgirls Get the Blues (1993),Comedy|Romance,Gus Van Sant,1h 46min
445,29 October 1993 (USA),15,Fatal Instinct (1993),Comedy,Carl Reiner,1h 31min
446,7 January 1994 (UK),15,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,Kaige Chen,2h 51min
448,15 April 1994 (UK),15,Fearless (1993),Drama,Peter Weir,2h 2min
449,28 October 1994 (UK),15,Fear of a Black Hat (1994),Comedy,Rusty Cundieff,1h 28min
450,29 April 1994 (USA),PG,With Honors (1994),Comedy|Drama,Alek Keshishian,1h 41min
451,11 November 1994 (UK),15,Flesh and Bone (1993),Drama|Mystery|Romance,Steve Kloves,2h 6min
452,15 April 1994 (UK),PG,Widows' Peak (1994),Drama,John Irvin,1h 41min
453,19 November 1993 (UK),PG,For Love or Money (1993),Comedy|Romance,Barry Sonnenfeld,1h 36min
454,10 September 1993 (UK),15,"Firm, The (1993)",Drama|Thriller,Sydney Pollack,2h 34min
455,11 February 1994 (UK),U,Free Willy (1993),Adventure|Children|Drama,Simon Wincer,1h 52min
456,12 May 1995 (UK),18,Fresh (1994),Crime|Drama|Thriller,Boaz Yakin,1h 54min
457,24 September 1993 (UK),12,"Fugitive, The (1993)",Thriller,Andrew Davis,2h 10min
458,14 October 1994 (UK),12,Geronimo: An American Legend (1993),Drama|Western,Walter Hill,1h 55min
459,1 July 1994 (UK),18,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,Roger Donaldson,1h 55min
460,5 August 1994 (UK),PG,Getting Even with Dad (1994),Comedy,Howard Deutch,1h 49min
461,8 July 1994 (UK),18,Go Fish (1994),Drama|Romance,Rose Troche,1h 23min
464,26 November 1993 (UK),18,Hard Target (1993),Action|Adventure|Crime|Thriller,John Woo,1h 37min
466,20 August 1993 (UK),PG-13,Hot Shots! Part Deux (1993),Action|Comedy|War,Jim Abrahams,1h 26min
467,8 December 1995 (USA),18,Live Nude Girls (1995),Comedy,Julianna Lavin,1h 35min
468,4 August 1995 (UK),PG,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,Christopher Monger,1h 39min
469,18 March 1994 (UK),15,"House of the Spirits, The (1993)",Drama|Romance,Bille August,2h 20min
470,12 January 1994 (USA),15,House Party 3 (1994),Comedy,Eric Meza,1h 40min
471,2 September 1994 (UK),PG,"Hudsucker Proxy, The (1994)",Comedy,Joel Coen,1h 51min
472,4 February 1994 (USA),12,I'll Do Anything (1994),Comedy|Drama,James L. Brooks,1h 55min
473,17 March 1995 (UK),PG,In the Army Now (1994),Comedy|War,Daniel Petrie Jr.,1h 31min
474,27 August 1993 (UK),R,In the Line of Fire (1993),Action|Thriller,Wolfgang Petersen,2h 8min
475,11 February 1994 (UK),15,In the Name of the Father (1993),Drama,Jim Sheridan,2h 13min
476,22 April 1994 (USA),15,"Inkwell, The (1994)",Comedy|Drama,Matty Rich,1h 50min
477,17 September 1993 (UK),18,What's Love Got to Do with It? (1993),Drama|Musical,Brian Gibson,1h 58min
478,30 March 1994 (USA),15,Jimmy Hollywood (1994),Comedy|Crime|Drama,Barry Levinson,1h 52min
479,15 October 1993 (USA),18,Judgment Night (1993),Action|Crime|Thriller,Stephen Hopkins,1h 50min
480,16 July 1993 (UK),PG,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Steven Spielberg,2h 7min
481,1 April 1994 (UK),18,Kalifornia (1993),Drama|Thriller,Dominic Sena,1h 57min
482,6 January 1995 (UK),18,Killing Zoe (1994),Crime|Drama|Thriller,Roger Avary,1h 36min
484,7 April 1995 (UK),PG,Lassie (1994),Adventure|Children,Daniel Petrie,1h 34min
485,30 July 1993 (UK),15,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,John McTiernan,2h 10min
486,4 June 1993 (USA),PG,Life with Mikey (1993),Comedy,James Lapine,1h 31min
487,1 July 1994 (UK),PG,Lightning Jack (1994),Comedy|Western,Simon Wincer,1h 38min
488,6 May 1994 (UK),15,M. Butterfly (1993),Drama|Romance,David Cronenberg,1h 41min
489,13 August 1993 (UK),12,Made in America (1993),Comedy,Richard Benjamin,1h 51min
490,7 January 1994 (UK),15,Malice (1993),Thriller,Harold Becker,1h 47min
491,19 November 1993 (UK),12,"Man Without a Face, The (1993)",Drama,Mel Gibson,1h 55min
492,21 January 1994 (UK),PG,Manhattan Murder Mystery (1993),Comedy|Mystery,Woody Allen,1h 44min
493,27 August 1993 (UK),18,Menace II Society (1993),Action|Crime|Drama,Albert Hughes,1h 37min
494,10 May 1996 (UK),15,Executive Decision (1996),Action|Adventure|Thriller,Stuart Baird,2h 13min
495,15 September 1976 (France),18,In the Realm of the Senses (Ai no corrida) (1976),Drama,Nagisa Ôshima,1h 49min
496,9 September 1994 (USA),,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,Tom Noonan,1h 31min
497,27 August 1993 (UK),PG,Much Ado About Nothing (1993),Comedy|Romance,Kenneth Branagh,1h 51min
499,22 October 1993 (UK),12,Mr. Wonderful (1993),Comedy|Romance,Anthony Minghella,1h 38min
500,28 January 1994 (UK),U,Mrs. Doubtfire (1993),Comedy|Drama,Chris Columbus,2h 5min
501,5 November 1993 (UK),18,Naked (1993),Drama,Mike Leigh,2h 12min
502,9 September 1994 (USA),PG,"Next Karate Kid, The (1994)",Action|Children|Romance,Christopher Cain,1h 47min
504,3 June 1994 (UK),R,No Escape (1994),Action|Drama|Sci-Fi,Martin Campbell,1h 58min
505,29 July 1994 (UK),PG,North (1994),Comedy,Rob Reiner,1h 27min
506,12 March 1993 (UK),PG,Orlando (1992),Drama|Fantasy|Romance,Sally Potter,1h 34min
507,24 December 1993 (UK),15,"Perfect World, A (1993)",Crime|Drama|Thriller,Clint Eastwood,2h 18min
508,25 February 1994 (UK),12,Philadelphia (1993),Drama,Jonathan Demme,2h 5min
509,29 October 1993 (UK),15,"Piano, The (1993)",Drama|Romance,Jane Campion,2h 1min
510,14 April 1995 (UK),15,Poetic Justice (1993),Drama,John Singleton,1h 49min
511,24 September 1993 (USA),15,"Program, The (1993)",Action|Drama,David S. Ward,1h 52min
512,21 October 1994 (USA),15,"Puppet Masters, The (1994)",Horror|Sci-Fi,Stuart Orme,1h 49min
513,21 October 1994 (USA),PG,Radioland Murders (1994),Comedy|Mystery|Romance,Mel Smith,1h 48min
514,11 March 1994 (USA),15,"Ref, The (1994)",Comedy,Ted Demme,1h 36min
515,12 November 1993 (UK),U,"Remains of the Day, The (1993)",Drama|Romance,James Ivory,2h 14min
516,15 July 1994 (UK),12,Renaissance Man (1994),Comedy|Drama,Penny Marshall,2h 8min
517,15 October 1993 (UK),18,Rising Sun (1993),Action|Drama|Mystery,Philip Kaufman,2h 5min
518,3 February 1995 (UK),18,"Road to Wellville, The (1994)",Comedy,Alan Parker,1h 58min
519,24 June 1994 (UK),15,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,Fred Dekker,1h 44min
520,17 December 1993 (UK),PG,Robin Hood: Men in Tights (1993),Comedy,Mel Brooks,1h 44min
521,29 April 1994 (UK),18,Romeo Is Bleeding (1993),Crime|Thriller,Peter Medak,1h 50min
522,26 February 1993 (UK),18,Romper Stomper (1992),Action|Drama,Geoffrey Wright,1h 34min
523,26 November 1993 (UK),15,Ruby in Paradise (1993),Drama,Victor Nunez,1h 54min
524,21 July 1995 (UK),PG,Rudy (1993),Drama,David Anspaugh,1h 54min
526,18 June 1993 (UK),18,"Savage Nights (Nuits fauves, Les) (1992)",Drama,Cyril Collard,2h 6min
527,18 February 1994 (UK),15,Schindler's List (1993),Drama|War,Steven Spielberg,3h 15min
528,30 September 1994 (USA),15,"Scout, The (1994)",Comedy|Drama,Michael Ritchie,1h 41min
529,6 May 1994 (UK),PG,Searching for Bobby Fischer (1993),Drama,Steven Zaillian,1h 49min
531,20 January 1994 (UK),U,"Secret Garden, The (1993)",Children|Drama,Agnieszka Holland,1h 41min
532,10 June 1994 (UK),18,Serial Mom (1994),Comedy|Crime|Horror,John Waters,1h 35min
533,18 November 1994 (UK),12,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,Russell Mulcahy,1h 48min
534,4 March 1994 (UK),U,Shadowlands (1993),Drama|Romance,Richard Attenborough,2h 11min
535,4 March 1994 (UK),18,Short Cuts (1993),Drama,Robert Altman,3h 8min
536,22 September 1995 (UK),PG,"Simple Twist of Fate, A (1994)",Drama,Gillies MacKinnon,1h 46min
537,22 July 1994 (UK),15,Sirens (1994),Drama,John Duigan,1h 38min
538,2 June 1995 (UK),15,Six Degrees of Separation (1993),Drama,Fred Schepisi,1h 52min
539,24 September 1993 (UK),PG,Sleepless in Seattle (1993),Comedy|Drama|Romance,Nora Ephron,1h 45min
540,3 September 1993 (UK),18,Sliver (1993),Thriller,Phillip Noyce,1h 47min
541,9 September 1982 (UK),AA,Blade Runner (1982),Action|Sci-Fi|Thriller,Ridley Scott,1h 57min
542,21 January 1994 (UK),12,Son in Law (1993),Comedy|Drama|Romance,Steve Rash,1h 35min
543,19 November 1993 (UK),12,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,Thomas Schlamme,1h 33min
544,15 April 1994 (UK),18,Striking Distance (1993),Action|Crime,Rowdy Herrington,1h 42min
546,9 July 1993 (UK),PG,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,Annabel Jankel,1h 44min
547,15 April 1994 (USA),15,Surviving the Game (1994),Action|Adventure|Thriller,Ernest R. Dickerson,1h 36min
548,7 April 1995 (UK),15,Terminal Velocity (1994),Action|Mystery|Thriller,Deran Sarafian,1h 42min
549,17 June 1994 (UK),U,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,François Girard,1h 38min
550,14 October 1994 (UK),18,Threesome (1994),Comedy|Romance,Andrew Fleming,1h 33min
551,25 November 1994 (UK),PG,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,Henry Selick,1h 16min
552,11 February 1994 (UK),PG,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,Stephen Herek,1h 45min
553,28 January 1994 (UK),15,Tombstone (1993),Action|Drama|Western,George P. Cosmatos,2h 10min
555,15 October 1993 (UK),18,True Romance (1993),Crime|Thriller,Tony Scott,1h 59min
556,January 1994 (USA),PG,"War Room, The (1993)",Documentary,Chris Hegedus,1h 36min
558,9 December 1994 (UK),U,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,Pixote Hunt,1h 20min
562,24 May 1996 (USA),15,Welcome to the Dollhouse (1995),Comedy|Drama,Todd Solondz,1h 28min
563,6 May 1994 (UK),R,Germinal (1993),Drama|Romance,Claude Berri,2h 40min
564,16 December 1994 (UK),15,Chasers (1994),Comedy,Dennis Hopper,1h 42min
567,1 July 1994 (UK),18,Kika (1993),Comedy|Drama,Pedro Almodóvar,1h 54min
568,21 January 1994 (UK),15,Bhaji on the Beach (1993),Comedy|Drama,Gurinder Chadha,1h 41min
