movieId,releaseDate,Certification,title,genres,Main_director,Duration
331,15 April 1994 (UK),15,Tom & Viv (1994),Drama,Brian Gilbert,125
332,28 April 1995 (USA),15,Village of the Damned (1995),Horror|Sci-Fi,John Carpenter,98
333,7 July 1995 (UK),PG-13,Tommy Boy (1995),Comedy,Peter Segal,97
334,6 January 1995 (UK),U,Vanya on 42nd Street (1994),Drama,Louis Malle,119
335,19 January 1996 (UK),15,Underneath (1995),Mystery|Thriller,Steven Soderbergh,99
336,24 February 1995 (USA),R,"Walking Dead, The (1995)",Drama|War,Preston A. Whitmore II,88
337,4 March 1994 (UK),12,What's Eating Gilbert Grape (1993),Drama,Lasse Hallström,118
338,31 May 1996 (UK),15,Virtuosity (1995),Action|Sci-Fi|Thriller,Brett Leonard,106
339,25 August 1995 (UK),PG,While You Were Sleeping (1995),Comedy|Romance,Jon Turteltaub,103
340,19 January 1996 (UK),12,"War, The (1994)",Adventure|Drama|War,Jon Avnet,126
341,28 July 1995 (USA),PG-13,Double Happiness (1994),Drama,Mina Shum,87
342,14 April 1995 (UK),15,Muriel's Wedding (1994),Comedy,P.J. Hogan,106
343,18 August 1995 (USA),U,"Baby-Sitters Club, The (1995)",Children,Melanie Mayron,94
344,29 April 1994 (UK),12,Ace Ventura: Pet Detective (1994),Comedy,Tom Shadyac,86
345,14 October 1994 (UK),15,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,Stephan Elliott,104
346,1 April 1994 (UK),15,Backbeat (1993),Drama|Musical,Iain Softley,100
347,2 October 1992 (UK),18,Bitter Moon (1992),Drama|Film-Noir|Romance,Roman Polanski,139
348,12 May 1995 (UK),15,Bullets Over Broadway (1994),Comedy,Woody Allen,98
349,16 September 1994 (UK),12,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,Phillip Noyce,141
350,21 October 1994 (UK),15,"Client, The (1994)",Drama|Mystery|Thriller,Joel Schumacher,119
351,25 November 1994 (UK),PG,"Corrina, Corrina (1994)",Comedy|Drama|Romance,Jessie Nelson,115
352,31 March 1995 (UK),12,Crooklyn (1994),Comedy|Drama,Spike Lee,115
353,10 June 1994 (UK),18,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,Alex Proyas,102
354,7 July 1995 (UK),18,Cobb (1994),Drama,Ron Shelton,128
355,22 July 1994 (UK),U,"Flintstones, The (1994)",Children|Comedy|Fantasy,Brian Levant,91
356,7 October 1994 (UK),12,Forrest Gump (1994),Comedy|Drama|Romance|War,Robert Zemeckis,142
357,13 May 1994 (UK),15,Four Weddings and a Funeral (1994),Comedy|Romance,Mike Newell,117
358,15 September 1995 (UK),15,Higher Learning (1995),Drama,John Singleton,127
359,3 February 1995 (UK),15,I Like It Like That (1994),Comedy|Drama|Romance,Darnell Martin,104
360,18 November 1994 (UK),PG,I Love Trouble (1994),Action|Comedy,Charles Shyer,123
361,11 November 1994 (UK),PG,It Could Happen to You (1994),Comedy|Drama|Romance,Andrew Bergman,101
362,17 February 1995 (UK),PG,"Jungle Book, The (1994)",Adventure|Children|Romance,Stephen Sommers,111
363,1993 (UK),,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,Ray Müller,183
364,7 October 1994 (UK),U,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,Roger Allers,88
365,29 April 1994 (UK),PG,Little Buddha (1993),Drama,Bernardo Bertolucci,123
366,6 January 1995 (UK),15,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,Wes Craven,112
367,19 August 1994 (UK),PG,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,Chuck Russell,101
368,15 July 1994 (UK),PG,Maverick (1994),Adventure|Comedy|Western,Richard Donner,127
369,10 March 1995 (UK),15,Mrs. Parker and the Vicious Circle (1994),Drama,Alan Rudolph,125
370,20 May 1994 (UK),12,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,Peter Segal,83
371,6 May 1994 (UK),15,"Paper, The (1994)",Comedy|Drama,Ron Howard,112
372,17 June 1994 (UK),12,Reality Bites (1994),Comedy|Drama|Romance,Ben Stiller,99
373,2 July 1993 (UK),15,Red Rock West (1992),Thriller,John Dahl,98
374,26 May 1995 (UK),PG,Richie Rich (1994),Children|Comedy,Donald Petrie,95
376,24 February 1995 (UK),12,"River Wild, The (1994)",Action|Thriller,Curtis Hanson,111
377,30 September 1994 (UK),15,Speed (1994),Action|Romance|Thriller,Jan de Bont,116
378,16 December 1994 (USA),12,Speechless (1994),Comedy|Romance,Ron Underwood,99
379,6 January 1995 (UK),18,Timecop (1994),Action|Sci-Fi|Thriller,Peter Hyams,99
380,12 August 1994 (UK),15,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,James Cameron,141
381,2 September 1994 (UK),15,When a Man Loves a Woman (1994),Drama|Romance,Luis Mandoki,126
382,26 August 1994 (UK),15,Wolf (1994),Drama|Horror|Romance|Thriller,Mike Nichols,125
383,9 September 1994 (UK),12,Wyatt Earp (1994),Western,Lawrence Kasdan,191
384,20 January 1995 (USA),15,Bad Company (1995),Action|Crime|Drama,Damian Harris,108
385,19 May 1995 (UK),15,"Man of No Importance, A (1994)",Drama,Suri Krishnamma,99
386,10 March 1995 (UK),18,S.F.W. (1994),Drama,Jefery Levy,96
387,1 September 1995 (UK),18,"Low Down Dirty Shame, A (1994)",Action|Comedy,Keenen Ivory Wayans,108
388,1 March 1996 (UK),,Boys Life (1995),Drama,Robert Lee King,91
389,28 April 1995 (UK),PG,"Colonel Chabert, Le (1994)",Drama|Romance|War,Yves Angelo,110
390,6 August 1965 (USA),18,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,Russ Meyer,83
391,7 July 1995 (UK),18,Jason's Lyric (1994),Crime|Drama,Doug McHenry,119
393,19 May 1995 (UK),PG-13,Street Fighter (1994),Action|Adventure|Fantasy,Steven E. de Souza,102
405,9 December 1994 (UK),15,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,Andrew Morahan,99
406,24 February 1995 (USA),R,Federal Hill (1994),Drama,Michael Corrente,97
407,16 June 1995 (UK),18,In the Mouth of Madness (1995),Horror|Thriller,John Carpenter,95
408,21 October 1994 (UK),PG,8 Seconds (1994),Drama,John G. Avildsen,105
409,9 December 1994 (UK),15,Above the Rim (1994),Crime|Drama,Jeff Pollack,96
410,10 December 1993 (UK),PG,Addams Family Values (1993),Children|Comedy|Fantasy,Barry Sonnenfeld,94
412,28 January 1994 (UK),U,"Age of Innocence, The (1993)",Drama,Martin Scorsese,139
413,21 October 1994 (UK),15,Airheads (1994),Comedy,Michael Lehmann,92
414,10 June 1994 (UK),PG,"Air Up There, The (1994)",Comedy,Paul Michael Glaser,107
415,31 December 1993 (UK),PG,Another Stakeout (1993),Comedy|Thriller,John Badham,108
416,1 July 1994 (UK),15,Bad Girls (1994),Western,Jonathan Kaplan,99
417,27 January 1995 (UK),12,Barcelona (1994),Comedy|Romance,Whit Stillman,101
418,6 May 1994 (USA),15,Being Human (1993),Drama,Bill Forsyth,122
419,15 July 1994 (UK),PG,"Beverly Hillbillies, The (1993)",Comedy,Penelope Spheeris,92
420,1 July 1994 (UK),15,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,John Landis,104
421,17 February 1995 (UK),U,Black Beauty (1994),Adventure|Children|Drama,Caroline Thompson,88
422,13 May 1994 (UK),18,Blink (1994),Thriller,Michael Apted,106
423,2 September 1994 (UK),15,Blown Away (1994),Action|Thriller,Stephen Hopkins,121
424,18 February 1994 (USA),15,Blue Chips (1994),Drama,William Friedkin,108
425,7 April 1995 (UK),12,Blue Sky (1994),Drama|Romance,Tony Richardson,101
426,18 February 1994 (USA),15,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Abel Ferrara,87
427,18 June 1993 (UK),18,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,Jennifer Lynch,107
428,18 February 1994 (UK),18,"Bronx Tale, A (1993)",Drama,Robert De Niro,121
429,7 January 1994 (USA),12,Cabin Boy (1994),Comedy,Adam Resnick,80
430,3 September 1993 (USA),15,Calendar Girl (1993),Comedy|Drama,John Whitesell,90
431,7 January 1994 (UK),18,Carlito's Way (1993),Crime|Drama,Brian De Palma,144
432,23 September 1994 (UK),12,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,Paul Weiland,116
433,6 May 1994 (USA),12,Clean Slate (1994),Comedy,Mick Jackson,107
434,25 June 1993 (UK),15,Cliffhanger (1993),Action|Adventure|Thriller,Renny Harlin,113
435,13 July 1994 (UK),PG,Coneheads (1993),Comedy|Sci-Fi,Steve Barron,88
436,9 September 1994 (UK),18,Color of Night (1994),Drama|Thriller,Richard Rush,121
437,15 April 1994 (USA),PG,Cops and Robbersons (1994),Comedy,Michael Ritchie,93
438,3 June 1994 (USA),12,"Cowboy Way, The (1994)",Action|Comedy|Drama,Gregg Champion,102
440,5 November 1993 (UK),12,Dave (1993),Comedy|Romance,Ivan Reitman,110
441,16 September 1994 (UK),18,Dazed and Confused (1993),Comedy,Richard Linklater,102
442,12 November 1993 (UK),15,Demolition Man (1993),Action|Adventure|Sci-Fi,Marco Brambilla,115
444,6 January 1995 (UK),15,Even Cowgirls Get the Blues (1993),Comedy|Romance,Gus Van Sant,106
445,29 October 1993 (USA),15,Fatal Instinct (1993),Comedy,Carl Reiner,91
446,7 January 1994 (UK),15,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,Kaige Chen,171
448,15 April 1994 (UK),15,Fearless (1993),Drama,Peter Weir,122
449,28 October 1994 (UK),15,Fear of a Black Hat (1994),Comedy,Rusty Cundieff,88
450,29 April 1994 (USA),PG,With Honors (1994),Comedy|Drama,Alek Keshishian,101
451,11 November 1994 (UK),15,Flesh and Bone (1993),Drama|Mystery|Romance,Steve Kloves,126
452,15 April 1994 (UK),PG,Widows' Peak (1994),Drama,John Irvin,101
453,19 November 1993 (UK),PG,For Love or Money (1993),Comedy|Romance,Barry Sonnenfeld,96
454,10 September 1993 (UK),15,"Firm, The (1993)",Drama|Thriller,Sydney Pollack,154
455,11 February 1994 (UK),U,Free Willy (1993),Adventure|Children|Drama,Simon Wincer,112
456,12 May 1995 (UK),18,Fresh (1994),Crime|Drama|Thriller,Boaz Yakin,114
457,24 September 1993 (UK),12,"Fugitive, The (1993)",Thriller,Andrew Davis,130
458,14 October 1994 (UK),12,Geronimo: An American Legend (1993),Drama|Western,Walter Hill,115
459,1 July 1994 (UK),18,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,Roger Donaldson,115
460,5 August 1994 (UK),PG,Getting Even with Dad (1994),Comedy,Howard Deutch,109
461,8 July 1994 (UK),18,Go Fish (1994),Drama|Romance,Rose Troche,83
464,26 November 1993 (UK),18,Hard Target (1993),Action|Adventure|Crime|Thriller,John Woo,97
466,20 August 1993 (UK),PG-13,Hot Shots! Part Deux (1993),Action|Comedy|War,Jim Abrahams,86
467,8 December 1995 (USA),18,Live Nude Girls (1995),Comedy,Julianna Lavin,95
468,4 August 1995 (UK),PG,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,Christopher Monger,99
469,18 March 1994 (UK),15,"House of the Spirits, The (1993)",Drama|Romance,Bille August,140
470,12 January 1994 (USA),15,House Party 3 (1994),Comedy,Eric Meza,100
471,2 September 1994 (UK),PG,"Hudsucker Proxy, The (1994)",Comedy,Joel Coen,111
472,4 February 1994 (USA),12,I'll Do Anything (1994),Comedy|Drama,James L. Brooks,115
473,17 March 1995 (UK),PG,In the Army Now (1994),Comedy|War,Daniel Petrie Jr.,91
474,27 August 1993 (UK),R,In the Line of Fire (1993),Action|Thriller,Wolfgang Petersen,128
475,11 February 1994 (UK),15,In the Name of the Father (1993),Drama,Jim Sheridan,133
476,22 April 1994 (USA),15,"Inkwell, The (1994)",Comedy|Drama,Matty Rich,110
477,17 September 1993 (UK),18,What's Love Got to Do with It? (1993),Drama|Musical,Brian Gibson,118
478,30 March 1994 (USA),15,Jimmy Hollywood (1994),Comedy|Crime|Drama,Barry Levinson,112
479,15 October 1993 (USA),18,Judgment Night (1993),Action|Crime|Thriller,Stephen Hopkins,110
480,16 July 1993 (UK),PG,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Steven Spielberg,127
481,1 April 1994 (UK),18,Kalifornia (1993),Drama|Thriller,Dominic Sena,117
482,6 January 1995 (UK),18,Killing Zoe (1994),Crime|Drama|Thriller,Roger Avary,96
484,7 April 1995 (UK),PG,Lassie (1994),Adventure|Children,Daniel Petrie,94
485,30 July 1993 (UK),15,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,John McTiernan,130
486,4 June 1993 (USA),PG,Life with Mikey (1993),Comedy,James Lapine,91
487,1 July 1994 (UK),PG,Lightning Jack (1994),Comedy|Western,Simon Wincer,98
488,6 May 1994 (UK),15,M. Butterfly (1993),Drama|Romance,David Cronenberg,101
489,13 August 1993 (UK),12,Made in America (1993),Comedy,Richard Benjamin,111
490,7 January 1994 (UK),15,Malice (1993),Thriller,Harold Becker,107
491,19 November 1993 (UK),12,"Man Without a Face, The (1993)",Drama,Mel Gibson,115
492,21 January 1994 (UK),PG,Manhattan Murder Mystery (1993),Comedy|Mystery,Woody Allen,104
493,27 August 1993 (UK),18,Menace II Society (1993),Action|Crime|Drama,Albert Hughes,97
494,10 May 1996 (UK),15,Executive Decision (1996),Action|Adventure|Thriller,Stuart Baird,133
495,15 September 1976 (France),18,In the Realm of the Senses (Ai no corrida) (1976),Drama,Nagisa Ôshima,109
496,9 September 1994 (USA),,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,Tom Noonan,91
497,27 August 1993 (UK),PG,Much Ado About Nothing (1993),Comedy|Romance,Kenneth Branagh,111
499,22 October 1993 (UK),12,Mr. Wonderful (1993),Comedy|Romance,Anthony Minghella,98
500,28 January 1994 (UK),U,Mrs. Doubtfire (1993),Comedy|Drama,Chris Columbus,125
501,5 November 1993 (UK),18,Naked (1993),Drama,Mike Leigh,132
502,9 September 1994 (USA),PG,"Next Karate Kid, The (1994)",Action|Children|Romance,Christopher Cain,107
504,3 June 1994 (UK),R,No Escape (1994),Action|Drama|Sci-Fi,Martin Campbell,118
505,29 July 1994 (UK),PG,North (1994),Comedy,Rob Reiner,87
506,12 March 1993 (UK),PG,Orlando (1992),Drama|Fantasy|Romance,Sally Potter,94
507,24 December 1993 (UK),15,"Perfect World, A (1993)",Crime|Drama|Thriller,Clint Eastwood,138
508,25 February 1994 (UK),12,Philadelphia (1993),Drama,Jonathan Demme,125
509,29 October 1993 (UK),15,"Piano, The (1993)",Drama|Romance,Jane Campion,121
510,14 April 1995 (UK),15,Poetic Justice (1993),Drama,John Singleton,109
511,24 September 1993 (USA),15,"Program, The (1993)",Action|Drama,David S. Ward,112
512,21 October 1994 (USA),15,"Puppet Masters, The (1994)",Horror|Sci-Fi,Stuart Orme,109
513,21 October 1994 (USA),PG,Radioland Murders (1994),Comedy|Mystery|Romance,Mel Smith,108
514,11 March 1994 (USA),15,"Ref, The (1994)",Comedy,Ted Demme,96
515,12 November 1993 (UK),U,"Remains of the Day, The (1993)",Drama|Romance,James Ivory,134
516,15 July 1994 (UK),12,Renaissance Man (1994),Comedy|Drama,Penny Marshall,128
517,15 October 1993 (UK),18,Rising Sun (1993),Action|Drama|Mystery,Philip Kaufman,125
518,3 February 1995 (UK),18,"Road to Wellville, The (1994)",Comedy,Alan Parker,118
519,24 June 1994 (UK),15,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,Fred Dekker,104
520,17 December 1993 (UK),PG,Robin Hood: Men in Tights (1993),Comedy,Mel Brooks,104
521,29 April 1994 (UK),18,Romeo Is Bleeding (1993),Crime|Thriller,Peter Medak,110
522,26 February 1993 (UK),18,Romper Stomper (1992),Action|Drama,Geoffrey Wright,94
523,26 November 1993 (UK),15,Ruby in Paradise (1993),Drama,Victor Nunez,114
524,21 July 1995 (UK),PG,Rudy (1993),Drama,David Anspaugh,114
526,18 June 1993 (UK),18,"Savage Nights (Nuits fauves, Les) (1992)",Drama,Cyril Collard,126
527,18 February 1994 (UK),15,Schindler's List (1993),Drama|War,Steven Spielberg,195
528,30 September 1994 (USA),15,"Scout, The (1994)",Comedy|Drama,Michael Ritchie,101
529,6 May 1994 (UK),PG,Searching for Bobby Fischer (1993),Drama,Steven Zaillian,109
531,20 January 1994 (UK),U,"Secret Garden, The (1993)",Children|Drama,Agnieszka Holland,101
532,10 June 1994 (UK),18,Serial Mom (1994),Comedy|Crime|Horror,John Waters,95
533,18 November 1994 (UK),12,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,Russell Mulcahy,108
534,4 March 1994 (UK),U,Shadowlands (1993),Drama|Romance,Richard Attenborough,131
535,4 March 1994 (UK),18,Short Cuts (1993),Drama,Robert Altman,188
536,22 September 1995 (UK),PG,"Simple Twist of Fate, A (1994)",Drama,Gillies MacKinnon,106
537,22 July 1994 (UK),15,Sirens (1994),Drama,John Duigan,98
538,2 June 1995 (UK),15,Six Degrees of Separation (1993),Drama,Fred Schepisi,112
539,24 September 1993 (UK),PG,Sleepless in Seattle (1993),Comedy|Drama|Romance,Nora Ephron,105
540,3 September 1993 (UK),18,Sliver (1993),Thriller,Phillip Noyce,107
541,9 September 1982 (UK),AA,Blade Runner (1982),Action|Sci-Fi|Thriller,Ridley Scott,117
542,21 January 1994 (UK),12,Son in Law (1993),Comedy|Drama|Romance,Steve Rash,95
543,19 November 1993 (UK),12,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,Thomas Schlamme,93
544,15 April 1994 (UK),18,Striking Distance (1993),Action|Crime,Rowdy Herrington,102
546,9 July 1993 (UK),PG,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,Annabel Jankel,104
547,15 April 1994 (USA),15,Surviving the Game (1994),Action|Adventure|Thriller,Ernest R. Dickerson,96
548,7 April 1995 (UK),15,Terminal Velocity (1994),Action|Mystery|Thriller,Deran Sarafian,102
549,17 June 1994 (UK),U,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,François Girard,98
550,14 October 1994 (UK),18,Threesome (1994),Comedy|Romance,Andrew Fleming,93
551,25 November 1994 (UK),PG,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,Henry Selick,76
552,11 February 1994 (UK),PG,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,Stephen Herek,105
553,28 January 1994 (UK),15,Tombstone (1993),Action|Drama|Western,George P. Cosmatos,130
555,15 October 1993 (UK),18,True Romance (1993),Crime|Thriller,Tony Scott,119
556,January 1994 (USA),PG,"War Room, The (1993)",Documentary,Chris Hegedus,96
558,9 December 1994 (UK),U,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,Pixote Hunt,80
562,24 May 1996 (USA),15,Welcome to the Dollhouse (1995),Comedy|Drama,Todd Solondz,88
563,6 May 1994 (UK),R,Germinal (1993),Drama|Romance,Claude Berri,160
564,16 December 1994 (UK),15,Chasers (1994),Comedy,Dennis Hopper,102
567,1 July 1994 (UK),18,Kika (1993),Comedy|Drama,Pedro Almodóvar,114
568,21 January 1994 (UK),15,Bhaji on the Beach (1993),Comedy|Drama,Gurinder Chadha,101
569,7 April 1995 (UK),PG,Little Big League (1994),Comedy|Drama,Andrew Scheinman,119
573,9 October 1992 (Italy),R,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,Lina Wertmüller,100
574,11 August 1995 (UK),18,Spanking the Monkey (1994),Comedy|Drama,David O. Russell,100
575,7 April 1995 (UK),U,"Little Rascals, The (1994)",Children|Comedy,Penelope Spheeris,82
577,17 February 1995 (UK),U,Andre (1994),Adventure|Children|Drama,George Miller,95
579,6 May 1994 (UK),15,"Escort, The (Scorta, La) (1993)",Crime|Thriller,Ricky Tognazzi,96
580,16 December 1994 (UK),PG,Princess Caraboo (1994),Drama,Michael Austin,97
581,12 July 1996 (UK),15,"Celluloid Closet, The (1995)",Documentary,Rob Epstein,102
583,2 December 1994 (UK),15,Dear Diary (Caro Diario) (1994),Comedy|Drama,Nanni Moretti,100
585,9 June 1995 (UK),12,"Brady Bunch Movie, The (1995)",Comedy,Betty Thomas,90
586,7 December 1990 (UK),PG,Home Alone (1990),Children|Comedy,Chris Columbus,103
587,5 October 1990 (UK),15,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,Jerry Zucker,127
588,17 November 1993 (UK),U,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,Ron Clements,90
589,16 August 1991 (UK),R,Terminator 2: Judgment Day (1991),Action|Sci-Fi,James Cameron,137
590,8 February 1991 (UK),12,Dances with Wolves (1990),Adventure|Drama|Western,Kevin Costner,181
592,11 August 1989 (UK),12,Batman (1989),Action|Crime|Thriller,Tim Burton,126
593,31 May 1991 (UK),18,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,Jonathan Demme,118
594,12 March 1938 (UK),A,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,William Cottrell,83
595,9 October 1992 (UK),U,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,Gary Trousdale,84
596,13 May 1940 (UK),U,Pinocchio (1940),Animation|Children|Fantasy|Musical,Norman Ferguson,88
597,1 June 1990 (UK),15,Pretty Woman (1990),Comedy|Romance,Garry Marshall,119
599,22 August 1969 (UK),18,"Wild Bunch, The (1969)",Adventure|Western,Sam Peckinpah,145
600,23 November 1994 (USA),18,Love and a .45 (1994),Action|Comedy|Crime,C.M. Talkington,101
602,21 April 1995 (UK),U,"Great Day in Harlem, A (1994)",Documentary,Jean Bach,1
605,4 July 1997 (UK),PG,One Fine Day (1996),Drama|Romance,Michael Hoffman,108
606,17 November 1995 (UK),18,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,Bill Condon,95
608,31 May 1996 (UK),18,Fargo (1996),Comedy|Crime|Drama|Thriller,Joel Coen,98
609,21 March 1997 (UK),U,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,David R. Ellis,88
610,7 August 1981 (Canada),AA,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,Gerald Potterton,86
