movieId,title,genres,Main_director,Duration
413,Airheads (1994),Comedy,Michael Lehmann,1h 32min
414,"Air Up There, The (1994)",Comedy,Paul Michael Glaser,1h 47min
415,Another Stakeout (1993),Comedy|Thriller,John Badham,1h 48min
416,Bad Girls (1994),Western,Jonathan Kaplan,1h 39min
417,Barcelona (1994),Comedy|Romance,Whit Stillman,1h 41min
418,Being Human (1993),Drama,Bill Forsyth,2h 2min
419,"Beverly Hillbillies, The (1993)",Comedy,Penelope Spheeris,1h 32min
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,John Landis,1h 44min
421,Black Beauty (1994),Adventure|Children|Drama,Caroline Thompson,1h 28min
422,Blink (1994),Thriller,Michael Apted,1h 46min
423,Blown Away (1994),Action|Thriller,Stephen Hopkins,2h 1min
424,Blue Chips (1994),Drama,William Friedkin,1h 48min
425,Blue Sky (1994),Drama|Romance,Tony Richardson,1h 41min
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Abel Ferrara,1h 27min
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,Jennifer Lynch,1h 47min
428,"Bronx Tale, A (1993)",Drama,Robert De Niro,2h 1min
429,Cabin Boy (1994),Comedy,Adam Resnick,1h 20min
430,Calendar Girl (1993),Comedy|Drama,John Whitesell,1h 30min
431,Carlito's Way (1993),Crime|Drama,Brian De Palma,2h 24min
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,Paul Weiland,1h 56min
433,Clean Slate (1994),Comedy,Mick Jackson,1h 47min
434,Cliffhanger (1993),Action|Adventure|Thriller,Renny Harlin,1h 53min
435,Coneheads (1993),Comedy|Sci-Fi,Steve Barron,1h 28min
436,Color of Night (1994),Drama|Thriller,Richard Rush,2h 1min
437,Cops and Robbersons (1994),Comedy,Michael Ritchie,1h 33min
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,Gregg Champion,1h 42min
440,Dave (1993),Comedy|Romance,Ivan Reitman,1h 50min
441,Dazed and Confused (1993),Comedy,Richard Linklater,1h 42min
442,Demolition Man (1993),Action|Adventure|Sci-Fi,Marco Brambilla,1h 55min
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,Gus Van Sant,1h 46min
445,Fatal Instinct (1993),Comedy,Carl Reiner,1h 31min
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,Kaige Chen,2h 51min
448,Fearless (1993),Drama,Peter Weir,2h 2min
449,Fear of a Black Hat (1994),Comedy,Rusty Cundieff,1h 28min
450,With Honors (1994),Comedy|Drama,Alek Keshishian,1h 41min
451,Flesh and Bone (1993),Drama|Mystery|Romance,Steve Kloves,2h 6min
452,Widows' Peak (1994),Drama,John Irvin,1h 41min
453,For Love or Money (1993),Comedy|Romance,Barry Sonnenfeld,1h 36min
454,"Firm, The (1993)",Drama|Thriller,Sydney Pollack,2h 34min
455,Free Willy (1993),Adventure|Children|Drama,Simon Wincer,1h 52min
456,Fresh (1994),Crime|Drama|Thriller,Boaz Yakin,1h 54min
457,"Fugitive, The (1993)",Thriller,Andrew Davis,2h 10min
458,Geronimo: An American Legend (1993),Drama|Western,Walter Hill,1h 55min
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,Roger Donaldson,1h 55min
460,Getting Even with Dad (1994),Comedy,Howard Deutch,1h 49min
461,Go Fish (1994),Drama|Romance,Rose Troche,1h 23min
464,Hard Target (1993),Action|Adventure|Crime|Thriller,John Woo,1h 37min
466,Hot Shots! Part Deux (1993),Action|Comedy|War,Jim Abrahams,1h 26min
467,Live Nude Girls (1995),Comedy,Julianna Lavin,1h 35min
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,Christopher Monger,1h 39min
469,"House of the Spirits, The (1993)",Drama|Romance,Bille August,2h 20min
470,House Party 3 (1994),Comedy,Eric Meza,1h 40min
471,"Hudsucker Proxy, The (1994)",Comedy,Joel Coen,1h 51min
472,I'll Do Anything (1994),Comedy|Drama,James L. Brooks,1h 55min
473,In the Army Now (1994),Comedy|War,Daniel Petrie Jr.,1h 31min
474,In the Line of Fire (1993),Action|Thriller,Wolfgang Petersen,2h 8min
475,In the Name of the Father (1993),Drama,Jim Sheridan,2h 13min
476,"Inkwell, The (1994)",Comedy|Drama,Matty Rich,1h 50min
477,What's Love Got to Do with It? (1993),Drama|Musical,Brian Gibson,1h 58min
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,Barry Levinson,1h 52min
479,Judgment Night (1993),Action|Crime|Thriller,Stephen Hopkins,1h 50min
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Steven Spielberg,2h 7min
481,Kalifornia (1993),Drama|Thriller,Dominic Sena,1h 57min
482,Killing Zoe (1994),Crime|Drama|Thriller,Roger Avary,1h 36min
484,Lassie (1994),Adventure|Children,Daniel Petrie,1h 34min
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,John McTiernan,2h 10min
486,Life with Mikey (1993),Comedy,James Lapine,1h 31min
487,Lightning Jack (1994),Comedy|Western,Simon Wincer,1h 38min
488,M. Butterfly (1993),Drama|Romance,David Cronenberg,1h 41min
489,Made in America (1993),Comedy,Richard Benjamin,1h 51min
490,Malice (1993),Thriller,Harold Becker,1h 47min
491,"Man Without a Face, The (1993)",Drama,Mel Gibson,1h 55min
492,Manhattan Murder Mystery (1993),Comedy|Mystery,Woody Allen,1h 44min
493,Menace II Society (1993),Action|Crime|Drama,Albert Hughes,1h 37min
494,Executive Decision (1996),Action|Adventure|Thriller,Stuart Baird,2h 13min
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,Nagisa Ôshima,1h 49min
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,Tom Noonan,1h 31min
497,Much Ado About Nothing (1993),Comedy|Romance,Kenneth Branagh,1h 51min
499,Mr. Wonderful (1993),Comedy|Romance,Anthony Minghella,1h 38min
500,Mrs. Doubtfire (1993),Comedy|Drama,Chris Columbus,2h 5min
501,Naked (1993),Drama,Mike Leigh,2h 12min
502,"Next Karate Kid, The (1994)",Action|Children|Romance,Christopher Cain,1h 47min
504,No Escape (1994),Action|Drama|Sci-Fi,Martin Campbell,1h 58min
505,North (1994),Comedy,Rob Reiner,1h 27min
506,Orlando (1992),Drama|Fantasy|Romance,Sally Potter,1h 34min
507,"Perfect World, A (1993)",Crime|Drama|Thriller,Clint Eastwood,2h 18min
508,Philadelphia (1993),Drama,Jonathan Demme,2h 5min
509,"Piano, The (1993)",Drama|Romance,Jane Campion,2h 1min
510,Poetic Justice (1993),Drama,John Singleton,1h 49min
511,"Program, The (1993)",Action|Drama,David S. Ward,1h 52min
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,Stuart Orme,1h 49min
513,Radioland Murders (1994),Comedy|Mystery|Romance,Mel Smith,1h 48min
514,"Ref, The (1994)",Comedy,Ted Demme,1h 36min
515,"Remains of the Day, The (1993)",Drama|Romance,James Ivory,2h 14min
516,Renaissance Man (1994),Comedy|Drama,Penny Marshall,2h 8min
517,Rising Sun (1993),Action|Drama|Mystery,Philip Kaufman,2h 5min
518,"Road to Wellville, The (1994)",Comedy,Alan Parker,1h 58min
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,Fred Dekker,1h 44min
520,Robin Hood: Men in Tights (1993),Comedy,Mel Brooks,1h 44min
521,Romeo Is Bleeding (1993),Crime|Thriller,Peter Medak,1h 50min
522,Romper Stomper (1992),Action|Drama,Geoffrey Wright,1h 34min
523,Ruby in Paradise (1993),Drama,Victor Nunez,1h 54min
524,Rudy (1993),Drama,David Anspaugh,1h 54min
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,Cyril Collard,2h 6min
527,Schindler's List (1993),Drama|War,Steven Spielberg,3h 15min
528,"Scout, The (1994)",Comedy|Drama,Michael Ritchie,1h 41min
529,Searching for Bobby Fischer (1993),Drama,Steven Zaillian,1h 49min
531,"Secret Garden, The (1993)",Children|Drama,Agnieszka Holland,1h 41min
532,Serial Mom (1994),Comedy|Crime|Horror,John Waters,1h 35min
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,Russell Mulcahy,1h 48min
534,Shadowlands (1993),Drama|Romance,Richard Attenborough,2h 11min
535,Short Cuts (1993),Drama,Robert Altman,3h 8min
536,"Simple Twist of Fate, A (1994)",Drama,Gillies MacKinnon,1h 46min
537,Sirens (1994),Drama,John Duigan,1h 38min
538,Six Degrees of Separation (1993),Drama,Fred Schepisi,1h 52min
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,Nora Ephron,1h 45min
540,Sliver (1993),Thriller,Phillip Noyce,1h 47min
541,Blade Runner (1982),Action|Sci-Fi|Thriller,Ridley Scott,1h 57min
542,Son in Law (1993),Comedy|Drama|Romance,Steve Rash,1h 35min
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,Thomas Schlamme,1h 33min
544,Striking Distance (1993),Action|Crime,Rowdy Herrington,1h 42min
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,Annabel Jankel,1h 44min
547,Surviving the Game (1994),Action|Adventure|Thriller,Ernest R. Dickerson,1h 36min
548,Terminal Velocity (1994),Action|Mystery|Thriller,Deran Sarafian,1h 42min
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,François Girard,1h 38min
550,Threesome (1994),Comedy|Romance,Andrew Fleming,1h 33min
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,Henry Selick,1h 16min
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,Stephen Herek,1h 45min
553,Tombstone (1993),Action|Drama|Western,George P. Cosmatos,2h 10min
555,True Romance (1993),Crime|Thriller,Tony Scott,1h 59min
556,"War Room, The (1993)",Documentary,Chris Hegedus,1h 36min
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,Pixote Hunt,1h 20min
562,Welcome to the Dollhouse (1995),Comedy|Drama,Todd Solondz,1h 28min
563,Germinal (1993),Drama|Romance,Claude Berri,2h 40min
564,Chasers (1994),Comedy,Dennis Hopper,1h 42min
567,Kika (1993),Comedy|Drama,Pedro Almodóvar,1h 54min
568,Bhaji on the Beach (1993),Comedy|Drama,Gurinder Chadha,1h 41min
569,Little Big League (1994),Comedy|Drama,Andrew Scheinman,1h 59min
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,Lina Wertmüller,1h 40min
574,Spanking the Monkey (1994),Comedy|Drama,David O. Russell,1h 40min
575,"Little Rascals, The (1994)",Children|Comedy,Penelope Spheeris,1h 22min
577,Andre (1994),Adventure|Children|Drama,George Miller,1h 35min
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,Ricky Tognazzi,1h 36min
580,Princess Caraboo (1994),Drama,Michael Austin,1h 37min
581,"Celluloid Closet, The (1995)",Documentary,Rob Epstein,1h 42min
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,Nanni Moretti,1h 40min
585,"Brady Bunch Movie, The (1995)",Comedy,Betty Thomas,1h 30min
586,Home Alone (1990),Children|Comedy,Chris Columbus,1h 43min
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,Jerry Zucker,2h 7min
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,Ron Clements,1h 30min
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,James Cameron,2h 17min
590,Dances with Wolves (1990),Adventure|Drama|Western,Kevin Costner,3h 1min
592,Batman (1989),Action|Crime|Thriller,Tim Burton,2h 6min
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,Jonathan Demme,1h 58min
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,William Cottrell,1h 23min
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,Gary Trousdale,1h 24min
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,Norman Ferguson,1h 28min
597,Pretty Woman (1990),Comedy|Romance,Garry Marshall,1h 59min
599,"Wild Bunch, The (1969)",Adventure|Western,Sam Peckinpah,2h 25min
600,Love and a .45 (1994),Action|Comedy|Crime,C.M. Talkington,1h 41min
602,"Great Day in Harlem, A (1994)",Documentary,Jean Bach,1h
605,One Fine Day (1996),Drama|Romance,Michael Hoffman,1h 48min
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,Bill Condon,1h 35min
608,Fargo (1996),Comedy|Crime|Drama|Thriller,Joel Coen,1h 38min
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,David R. Ellis,1h 28min
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,Gerald Potterton,1h 26min
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,Kevin Yagher,1h 25min
612,"Pallbearer, The (1996)",Comedy,Matt Reeves,1h 38min
613,Jane Eyre (1996),Drama|Romance,Franco Zeffirelli,1h 52min
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,Franco Brusati,1h 40min
616,"Aristocats, The (1970)",Animation|Children,Wolfgang Reitherman,1h 18min
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,Pedro Almodóvar,1h 43min
618,Two Much (1995),Comedy|Romance,Fernando Trueba,1h 58min
619,Ed (1996),Comedy,Bill Couturié,1h 34min
626,"Thin Line Between Love and Hate, A (1996)",Comedy,Martin Lawrence,1h 48min
627,"Last Supper, The (1995)",Drama|Thriller,Stacy Title,1h 32min
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,Gregory Hoblit,2h 9min
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,Larry Leker,1h 22min
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,Ken Loach,1h 49min
633,Denise Calls Up (1995),Comedy,Hal Salwen,1h 20min
634,Theodore Rex (1995),Comedy,Jonathan R. Betuel,1h 32min
635,"Family Thing, A (1996)",Comedy|Drama,Richard Pearce,1h 49min
636,Frisk (1995),Drama,Todd Verow,1h 28min
637,Sgt. Bilko (1996),Comedy,Jonathan Lynn,1h 33min
638,Jack and Sarah (1995),Romance,Tim Sullivan,1h 50min
639,Girl 6 (1996),Comedy|Drama,Spike Lee,1h 48min
640,Diabolique (1996),Drama|Thriller,Jeremiah S. Chechik,1h 47min
645,Nelly & Monsieur Arnaud (1995),Drama,Claude Sautet,1h 46min
647,Courage Under Fire (1996),Action|Crime|Drama|War,Edward Zwick,1h 56min
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,Brian De Palma,1h 50min
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,Friðrik Þór Friðriksson,1h 23min
650,Moll Flanders (1996),Drama,Pen Densham,2h 3min
653,Dragonheart (1996),Action|Adventure|Fantasy,Rob Cohen,1h 43min
656,Eddie (1996),Comedy,Steve Rash,1h 40min
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,Henry Selick,1h 19min
662,Fear (1996),Thriller,James Foley,1h 37min
663,Kids in the Hall: Brain Candy (1996),Comedy,Kelly Makin,1h 29min
665,Underground (1995),Comedy|Drama|War,Emir Kusturica,2h 50min
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,Alan Mehrez,1h 30min
668,Song of the Little Road (Pather Panchali) (1955),Drama,Satyajit Ray,2h 5min
670,"World of Apu, The (Apur Sansar) (1959)",Drama,Satyajit Ray,1h 45min
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,Jim Mallon,1h 13min
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Joe Pytka,1h 28min
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,Roger Vadim,1h 38min
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,George Hickenlooper,25min
679,"Run of the Country, The (1995)",Drama,John Badham,1h 49min
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,Jean-Luc Godard,1h 39min
685,It's My Party (1996),Drama,Randal Kleiser,1h 50min
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,Simon Wincer,1h 47min
691,Mrs. Winterbourne (1996),Comedy|Romance,Richard Benjamin,1h 45min
692,Solo (1996),Action|Sci-Fi|Thriller,Norberto Barba,1h 34min
694,"Substitute, The (1996)",Action|Crime|Drama,Robert Mandel,1h 54min
695,True Crime (1996),Mystery|Thriller,Pat Verducci,1h 34min
697,Feeling Minnesota (1996),Drama|Romance,Steven Baigelman,1h 39min
698,Delta of Venus (1995),Drama,Zalman King,1h 42min
700,Angus (1995),Comedy,Patrick Read Johnson,1h 30min
703,Boys (1996),Drama,Stacy Cochran,1h 26min
704,"Quest, The (1996)",Action|Adventure,Jean-Claude Van Damme,1h 35min
706,Sunset Park (1996),Drama,Steve Gomer,1h 39min
707,Mulholland Falls (1996),Crime|Drama|Thriller,Lee Tamahori,1h 47min
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,Michael Lehmann,1h 37min
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,George Scribner,1h 14min
710,Celtic Pride (1996),Comedy,Tom DeCerchio,1h 31min
711,Flipper (1996),Adventure|Children,Alan Shapiro,1h 35min
714,Dead Man (1995),Drama|Mystery|Western,Jim Jarmusch,2h 1min
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,Jean-Paul Rappeneau,2h 15min
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,Jean-Marie Poiré,1h 47min
719,Multiplicity (1996),Comedy,Harold Ramis,1h 57min
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,n/a,n/a
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,Brett Thompson,1h 29min
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,Andrew Fleming,1h 41min
725,"Great White Hype, The (1996)",Comedy,Reginald Hudlin,1h 31min
726,Last Dance (1996),Drama,Bruce Beresford,1h 43min
728,Cold Comfort Farm (1995),Comedy,John Schlesinger,1h 45min
731,Heaven's Prisoners (1996),Crime|Thriller,Phil Joanou,2h 12min
733,"Rock, The (1996)",Action|Adventure|Thriller,Michael Bay,2h 16min
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,Michele Soavi,1h 45min
736,Twister (1996),Action|Adventure|Romance|Thriller,Jan de Bont,1h 53min
737,Barb Wire (1996),Action|Sci-Fi,David Hogan,1h 38min
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,Mamoru Oshii,1h 23min
742,Thinner (1996),Horror|Thriller,Tom Holland,1h 33min
743,Spy Hard (1996),Comedy,Rick Friedberg,1h 21min
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,Nick Park,30min
747,"Stupids, The (1996)",Comedy,John Landis,1h 34min
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,David Twohy,1h 55min
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,Stanley Kubrick,1h 35min
757,Ashes of Time (Dung che sai duk) (1994),Drama,Kar-Wai Wong,1h 40min
759,Maya Lin: A Strong Clear Vision (1994),Documentary,Freida Lee Mock,1h 45min
760,Stalingrad (1993),Drama|War,Joseph Vilsmaier,2h 14min
761,"Phantom, The (1996)",Action|Adventure,Simon Wincer,1h 40min
762,Striptease (1996),Comedy|Crime,Andrew Bergman,1h 55min
764,Heavy (1995),Drama|Romance,James Mangold,1h 45min
765,Jack (1996),Comedy|Drama,Francis Ford Coppola,1h 53min
766,I Shot Andy Warhol (1996),Drama,Mary Harron,1h 43min
773,Touki Bouki (1973),Drama,Djibril Diop Mambéty,1h 25min
775,Spirits of the Dead (1968),Horror|Mystery,Federico Fellini,2h 1min
778,Trainspotting (1996),Comedy|Crime|Drama,Danny Boyle,1h 33min
779,'Til There Was You (1997),Drama|Romance,Scott Winant,1h 53min
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,Roland Emmerich,2h 25min
781,Stealing Beauty (1996),Drama,Bernardo Bertolucci,1h 58min
782,"Fan, The (1996)",Drama|Thriller,Tony Scott,1h 56min
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,Gary Trousdale,1h 31min
784,"Cable Guy, The (1996)",Comedy|Thriller,Ben Stiller,1h 36min
785,Kingpin (1996),Comedy,Bobby Farrelly,1h 54min
786,Eraser (1996),Action|Drama|Thriller,Chuck Russell,1h 55min
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,Tom Shadyac,1h 35min
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,Lucian Pintilie,1h 22min
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,Yale Strom,1h 25min
795,Somebody to Love (1994),Drama,Alexandre Rockwell,1h 42min
798,Daylight (1996),Action|Adventure|Drama|Thriller,Rob Cohen,1h 54min
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,Peter Jackson,1h 50min
800,Lone Star (1996),Drama|Mystery|Western,John Sayles,2h 15min
801,Harriet the Spy (1996),Children|Comedy,Bronwen Hughes,1h 40min
802,Phenomenon (1996),Drama|Romance,Jon Turteltaub,2h 3min
803,Walking and Talking (1996),Comedy|Drama|Romance,Nicole Holofcener,1h 26min
804,She's the One (1996),Comedy|Romance,Edward Burns,1h 36min
805,"Time to Kill, A (1996)",Drama|Thriller,Joel Schumacher,2h 29min
806,American Buffalo (1996),Crime|Drama,Michael Corrente,1h 28min
808,Alaska (1996),Adventure|Children,Fraser C. Heston,1h 49min
809,Fled (1996),Action|Adventure,Kevin Hooks,1h 38min
810,Kazaam (1996),Children|Comedy|Fantasy,Paul Michael Glaser,1h 33min
813,Larger Than Life (1996),Comedy,Howard Franklin,1h 33min
818,"Very Brady Sequel, A (1996)",Comedy,Arlene Sanford,1h 30min
823,"Collector, The (La collectionneuse) (1967)",Drama,Éric Rohmer,1h 29min
824,Kaspar Hauser (1993),Drama|Mystery,Peter Sehr,2h 19min
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,Steve Barron,1h 36min
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,John Payson,1h 20min
830,"First Wives Club, The (1996)",Comedy,Hugh Wilson,1h 43min
832,Ransom (1996),Crime|Thriller,Ron Howard,2h 1min
833,High School High (1996),Comedy,Hart Bochner,1h 26min
835,Foxfire (1996),Drama,Annette Haywood-Carter,1h 42min
836,Chain Reaction (1996),Action|Adventure|Thriller,Andrew Davis,1h 47min
837,Matilda (1996),Children|Comedy|Fantasy,Danny DeVito,1h 38min
838,Emma (1996),Comedy|Drama|Romance,Douglas McGrath,2h
839,"Crow: City of Angels, The (1996)",Action|Thriller,Tim Pope,1h 24min
840,House Arrest (1996),Children|Comedy,Harry Winer,1h 48min
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,Georges Franju,1h 30min
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,Gilbert Adler,1h 27min
