movieId|title|Main_director|Duration|releaseYear|movieURL
107|Muppet Treasure Island (1996)|Brian Henson|99|1996|https://m.media-amazon.com/images/M/MV5BMTlmNzhiMWEtOWVjZC00NmM0LTgxNDItMDJmYTkxYTZkY2FjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg
108|Catwalk (1996)|Robert Leacock|95|1996|https://m.media-amazon.com/images/M/MV5BMTYxNzk1NjMxN15BMl5BanBnXkFtZTcwNjk0ODkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
110|Braveheart (1995)|Mel Gibson|178|1995|https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg
111|Taxi Driver (1976)|Martin Scorsese|114|1976|https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg
112|Rumble in the Bronx (Hont faan kui) (1995)|Stanley Tong|104|1997|https://m.media-amazon.com/images/M/MV5BZTUxMzY1N2YtZjM5NC00MmUzLThkNzEtYjNiYzg0MzI4MDc5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR6,0,182,268_AL_.jpg
113|Before and After (1996)|Barbet Schroeder|108|1996|https://m.media-amazon.com/images/M/MV5BOWJmODIwYWUtNTNkYy00Njk4LWJkODktMzA5ZTdkMTZhZmZiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY268_CR0,0,182,268_AL_.jpg
116|Anne Frank Remembered (1995)|Jon Blair|117|1995|https://m.media-amazon.com/images/M/MV5BMTQ3NjcxMjEwMV5BMl5BanBnXkFtZTYwODMwNTc4._V1_UX182_CR0,0,182,268_AL_.jpg
117|Young Poisoner's Handbook, The (1995)|Benjamin Ross|99|1995|https://m.media-amazon.com/images/M/MV5BMTg0MTE5OTMzNV5BMl5BanBnXkFtZTcwMDM0MzkzMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg
118|If Lucy Fell (1996)|Eric Schaeffer|92|1996|https://m.media-amazon.com/images/M/MV5BMmFjYWU4YTgtZGQ1OC00ZjhlLWI3ZjMtMzZhN2I1Y2I1MWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
119|Steal Big, Steal Little (1995)|Andrew Davis|135|1996|https://m.media-amazon.com/images/M/MV5BN2RjYzZhZmUtNThhMi00OTE1LTljNjgtYTM1MjFlNjZjMzE3XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg
121|Boys of St. Vincent, The (1992)|John N. Smith|93|1992|https://m.media-amazon.com/images/M/MV5BODc3YjhlN2UtOWI3Mi00YTg4LTlhM2ItODI2ZGYzNjIxMDIzXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UY268_CR2,0,182,268_AL_.jpg
122|Boomerang (1992)|Reginald Hudlin|117|1992|https://m.media-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
123|Chungking Express (Chung Hing sam lam) (1994)|Kar-Wai Wong|102|1995|https://m.media-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg
125|Flirting With Disaster (1996)|David O. Russell|92|1997|https://m.media-amazon.com/images/M/MV5BZWU5ZmIwMzktZjNmMy00Y2U3LTg4ZDctMjI4OWVlM2UwYjE0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
126|NeverEnding Story III, The (1994)|Peter MacDonald|95|1994|https://m.media-amazon.com/images/M/MV5BM2U0NDQxMDEtNzU1YS00ZjM2LTg3Y2QtZGRjMDAxMzBhODRkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UY268_CR1,0,182,268_AL_.jpg
128|Jupiter's Wife (1994)|Michel Negroponte|87|1995|https://m.media-amazon.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg
129|Pie in the Sky (1996)|Bryan Gordon|95|1996|https://m.media-amazon.com/images/M/MV5BMTAxMTQwNTg1NjNeQTJeQWpwZ15BbWU3MDEzMzI0MjE@._V1_UY268_CR3,0,182,268_AL_.jpg
132|Jade (1995)|William Friedkin|95|1995|https://m.media-amazon.com/images/M/MV5BYTcwZDIyMDEtN2Q4MS00ZTIxLWEwMjMtM2I5NWViOTNjMGRhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg
135|Down Periscope (1996)|David S. Ward|92|1996|https://m.media-amazon.com/images/M/MV5BMTlkNGU1NDctNDAwZC00ZThlLWE4YTgtMWU5YjJjYzIyY2VjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR0,0,182,268_AL_.jpg
137|Man of the Year (1995)|Dirk Shafer|86|1996|https://m.media-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
140|Up Close and Personal (1996)|Jon Avnet|124|1996|https://m.media-amazon.com/images/M/MV5BZTZjYmNkZTYtOTA0Zi00NDcyLWI2YzQtOTgyZjQ2YzM5Y2E2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
141|Birdcage, The (1996)|Mike Nichols|117|1996|https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg
144|Brothers McMullen, The (1995)|Edward Burns|98|1995|https://m.media-amazon.com/images/M/MV5BMTQ2YTY2OWMtODdjNy00MmE4LWE1MDEtOTdmMzc4ZDBjNzQ5XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UY268_CR0,0,182,268_AL_.jpg
145|Bad Boys (1995)|Michael Bay|119|1995|https://m.media-amazon.com/images/M/MV5BMGE1ZTQ0ZTEtZTEwZS00NWE0LTlmMDUtMTE1ZWJiZTYzZTQ2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
146|Amazing Panda Adventure, The (1995)|Christopher Cain|84|1995|https://m.media-amazon.com/images/M/MV5BZmUyZWJmZDktMjE0Yy00MjUwLTlmMmUtNTk0YjFkODUxZTVkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY268_CR0,0,182,268_AL_.jpg
147|Basketball Diaries, The (1995)|Scott Kalvert|102|1995|https://m.media-amazon.com/images/M/MV5BMjdlNzQxZGUtZTg5YS00ODg2LTkxMzctMDAyNmEwM2YyZjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
148|Awfully Big Adventure, An (1995)|Mike Newell|112|1995|https://m.media-amazon.com/images/M/MV5BN2I1ZGQzM2YtYTlhYy00MmRiLTlhYWUtMjk2OTMyODNjNjgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
149|Amateur (1994)|Hal Hartley|105|1995|https://m.media-amazon.com/images/M/MV5BZGIzZDYwZjAtYzY4YS00OTQ1LThiZDQtMzBhODk1MTdjYjIyXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_UX182_CR0,0,182,268_AL_.jpg
150|Apollo 13 (1995)|Ron Howard|140|1995|https://m.media-amazon.com/images/M/MV5BNjEzYjJmNzgtNDkwNy00MTQ4LTlmMWMtNzA4YjE2NjI0ZDg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg
151|Rob Roy (1995)|Michael Caton-Jones|139|1995|https://m.media-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg
152|Addiction, The (1995)|Abel Ferrara|82|1997|https://m.media-amazon.com/images/M/MV5BMWYzN2EyMmMtMTU2My00MWY2LTkyMGYtMjk0MzVkZGZiMzNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
153|Batman Forever (1995)|Joel Schumacher|121|1995|https://m.media-amazon.com/images/M/MV5BNDdjYmFiYWEtYzBhZS00YTZkLWFlODgtY2I5MDE0NzZmMDljXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg
154|Beauty of the Day (Belle de jour) (1967)|Luis Buñuel|100|1967|https://m.media-amazon.com/images/M/MV5BZjNkNGJjYWEtM2IyNi00ZjM5LWFlYjYtYjQ4NTU5MGFlMTI2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR9,0,182,268_AL_.jpg
155|Beyond Rangoon (1995)|John Boorman|100|1995|https://m.media-amazon.com/images/M/MV5BNThiM2NjYjAtNzIzOC00NTY3LWIxZGEtMDkzMmEzMGJhZTE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
156|Blue in the Face (1995)|Paul Auster|83|1996|https://m.media-amazon.com/images/M/MV5BMzMzMTBjMzQtNGVmZS00MTg2LTgyNGYtZDRjNDIzMDJiNzY4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg
157|Canadian Bacon (1995)|Michael Moore|91|1995|https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_UY268_CR0,0,182,268_AL_.jpg
158|Casper (1995)|Brad Silberling|100|1995|https://m.media-amazon.com/images/M/MV5BZThhYTlhMDUtMDhjZi00MTljLTkwMDYtOGU3ZjVlMWE4NDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR5,0,182,268_AL_.jpg
159|Clockers (1995)|Spike Lee|128|1996|https://m.media-amazon.com/images/M/MV5BY2JmNTUyYWQtMTZhMy00YTE4LTllNGItMDZmNTBiZTkyNjE2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR1,0,182,268_AL_.jpg
160|Congo (1995)|Frank Marshall|109|1995|https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
161|Crimson Tide (1995)|Tony Scott|116|1995|https://m.media-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
162|Crumb (1994)|Terry Zwigoff|119|1995|https://m.media-amazon.com/images/M/MV5BYTViMDM5YjktMDhjNy00MjZjLTg2ODctOGI3MzkzYWNiODA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
163|Desperado (1995)|Robert Rodriguez|104|1996|https://m.media-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
164|Devil in a Blue Dress (1995)|Carl Franklin|102|1996|https://m.media-amazon.com/images/M/MV5BNjI3NjFiNmMtMmQ1ZC00OTUwLWJlMWMtM2UxY2M2NDQ0OWJhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg
165|Die Hard: With a Vengeance (1995)|John McTiernan|128|1995|https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
166|Doom Generation, The (1995)|Gregg Araki|83|1998|https://m.media-amazon.com/images/M/MV5BYjEwZDUyODktOGVmOC00ZjIyLTlmM2YtZDZjY2Y2ZWE4ZjMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
168|First Knight (1995)|Jerry Zucker|134|1995|https://m.media-amazon.com/images/M/MV5BNzQ1MDU2ZWUtMmYzOS00ZWExLTk4M2QtNzE5MTFkZTNmZTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg
169|Free Willy 2: The Adventure Home (1995)|Dwight H. Little|95|1995|https://m.media-amazon.com/images/M/MV5BZmZlNDBmMzctNmJiOC00YWZkLTk4MzYtOTU4NzZkMmUxMDRjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
170|Hackers (1995)|Iain Softley|105|1996|https://m.media-amazon.com/images/M/MV5BNmExMTkyYjItZTg0YS00NWYzLTkwMjItZWJiOWQ2M2ZkYjE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
171|Jeffrey (1995)|Christopher Ashley|92|1996|https://m.media-amazon.com/images/M/MV5BMWM0ODdjOWEtOTJhYy00NmQ0LThmOTctMDNmZTEwNzA5MGM1XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX182_CR0,0,182,268_AL_.jpg
172|Johnny Mnemonic (1995)|Robert Longo|103|1996|https://m.media-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
173|Judge Dredd (1995)|Danny Cannon|96|1995|https://m.media-amazon.com/images/M/MV5BYmM1NzUyY2YtOTU4My00ZmFmLWI4ZjYtYzJlM2JlOTBhZmIzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg
174|Jury Duty (1995)|John Fortenberry|88|1995|https://m.media-amazon.com/images/M/MV5BN2RlNGM4NjEtNjUxZC00YjA2LThjYjQtMDdkNDA1YzNlNzJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
175|Kids (1995)|Larry Clark|91|1996|https://m.media-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
176|Living in Oblivion (1995)|Tom DiCillo|90|1995|https://m.media-amazon.com/images/M/MV5BN2U2MDdjZjUtMGU1Ni00MzlkLTllZWQtZmJjNzJmYjE5YjAxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg
177|Lord of Illusions (1995)|Clive Barker|109|1995|https://m.media-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg
178|Love & Human Remains (1993)|Denys Arcand|100|1994|https://m.media-amazon.com/images/M/MV5BYzU2ZjUxYWMtOWU5OC00MjVkLThiMTMtNzhhODg4YjAzMjIyXkEyXkFqcGdeQXVyMjE3MTA1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg
179|Mad Love (1995)|Antonia Bird|93|1995|https://m.media-amazon.com/images/M/MV5BOThlOGJjYWEtMGFmOS00ZjBlLWIwZmUtNzdlNjIxNTU2NDcwL2ltYWdlXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_UX182_CR0,0,182,268_AL_.jpg
180|Mallrats (1995)|Kevin Smith|94|1995|https://m.media-amazon.com/images/M/MV5BZGNhYzE4YzktNDIwNC00YmRiLTgyOTgtMzk1ZjNhNmI4ODI1XkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_UX182_CR0,0,182,268_AL_.jpg
181|Mighty Morphin Power Rangers: The Movie (1995)|Bryan Spicer|95|1995|https://m.media-amazon.com/images/M/MV5BN2I2Y2I5N2MtMzJhMy00NzE2LThlMzEtNGE0ODA4M2JhOWNiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg
183|Mute Witness (1994)|Anthony Waller|95|1996|https://m.media-amazon.com/images/M/MV5BNTJkYWU2MjQtMGI4Ny00MGZjLWIzN2QtZDFmYWFkNDQ2NzJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
184|Nadja (1994)|Michael Almereyda|93|1996|https://m.media-amazon.com/images/M/MV5BMTk2NTE5MDI4MV5BMl5BanBnXkFtZTcwODM4MDMzMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg
185|Net, The (1995)|Irwin Winkler|114|1995|https://m.media-amazon.com/images/M/MV5BZTg5YmM5NzktN2Q0OS00YzE1LThkOTktNTE1NTJkZmExNmIxXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_UX182_CR0,0,182,268_AL_.jpg
186|Nine Months (1995)|Chris Columbus|103|1995|https://m.media-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
187|Party Girl (1995)|Daisy von Scherler Mayer|94|1995|https://m.media-amazon.com/images/M/MV5BNDkxZTY2YzctMDkxNy00NzA0LWE3MDYtNmRlMGQyZGNjZWIxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR1,0,182,268_AL_.jpg
188|Prophecy, The (1995)|Gregory Widen|98|1995|https://m.media-amazon.com/images/M/MV5BZjM4N2I0ZjYtMTFmNC00ZGQ0LWIzNmMtZDZjNzIwOGM1NzA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
189|Reckless (1995)|Norman René|91|1995|https://m.media-amazon.com/images/M/MV5BMTk4ODEzNDktM2U1ZC00MjhiLWEyMTgtNmI2NGM0ZWE3MTE2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR0,0,182,268_AL_.jpg
190|Safe (1995)|Todd Haynes|119|1996|https://m.media-amazon.com/images/M/MV5BODliOWEzMTUtZDQ5ZS00ZTBmLTgzNzEtMGVkOTlhYWNkYjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
191|Scarlet Letter, The (1995)|Roland Joffé|135|1995|https://m.media-amazon.com/images/M/MV5BMTkxOWQ0OWMtY2E5YS00YjkzLWFjODQtZGY4NTQ5YmE2OGIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
193|Showgirls (1995)|Paul Verhoeven|128|1996|https://m.media-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg
194|Smoke (1995)|Wayne Wang|112|1996|https://m.media-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR0,0,182,268_AL_.jpg
195|Something to Talk About (1995)|Lasse Hallström|106|1996|https://m.media-amazon.com/images/M/MV5BZDhmOTczMjItMzg5NS00OTFiLWEzYTctMjAxMTZmMWVmMmQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
196|Species (1995)|Roger Donaldson|108|1995|https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg
198|Strange Days (1995)|Kathryn Bigelow|145|1996|https://m.media-amazon.com/images/M/MV5BODFkMTBmNjktMjM1Yy00MjY5LTliMGEtM2FhYjE2YjRmN2RkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg
199|Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)|Jacques Demy|91|1964|https://m.media-amazon.com/images/M/MV5BZmMyNzg3MGYtZTllNS00MjVjLWI0NmQtMTZlNzBmZjBjZTZmXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX182_CR0,0,182,268_AL_.jpg
201|Three Wishes (1995)|Martha Coolidge|115|1995|https://m.media-amazon.com/images/M/MV5BYTkxYTNjZDUtYWFhYi00NjQ4LWE2YjMtYmU2YjMyZjQwODkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
202|Total Eclipse (1995)|Agnieszka Holland|111|1997|https://m.media-amazon.com/images/M/MV5BMjEyMTY0NDM2N15BMl5BanBnXkFtZTcwMjMzNDYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
203|To Wong Foo, Thanks for Everything! Julie Newmar (1995)|Beeban Kidron|109|1995|https://m.media-amazon.com/images/M/MV5BYjZmOTU3MjYtY2NhNi00ZmMxLWE5ZDgtNGVlYjVmOWMxYzI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
204|Under Siege 2: Dark Territory (1995)|Geoff Murphy|100|1995|https://m.media-amazon.com/images/M/MV5BMmUxMDE0MTItMTRiMC00YzgwLTkwODItN2FkOTQ0MjNhY2QwXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_UX182_CR0,0,182,268_AL_.jpg
205|Unstrung Heroes (1995)|Diane Keaton|93|1995|https://m.media-amazon.com/images/M/MV5BNGI4YWI4YmYtZTAyMS00NGE0LThlMDUtNmQ1OTcyMGUwNTM1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
206|Unzipped (1995)|Douglas Keeve|73|1996|https://m.media-amazon.com/images/M/MV5BNjU0NzFiNTgtNWNhMS00MWIzLWFiMDMtMDQ1ODZjZDAyN2VhL2ltYWdlXkEyXkFqcGdeQXVyMjM5NDQzNTk@._V1_UX182_CR0,0,182,268_AL_.jpg
207|Walk in the Clouds, A (1995)|Alfonso Arau|102|1995|https://m.media-amazon.com/images/M/MV5BNGQ5NzI2NWQtODVjZi00NDk1LTg1NmMtZDVlNWMwODZmNGI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL_.jpg
208|Waterworld (1995)|Kevin Reynolds|135|1995|https://m.media-amazon.com/images/M/MV5BYzE4NTRmMDYtNWYzYi00YmNkLTk4NDEtYjFmMDc4ODQ3ODY2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg
209|White Man's Burden (1995)|Desmond Nakano|89|1997|https://m.media-amazon.com/images/M/MV5BYTY1ZjgzZTEtMmQwOS00NzA4LWJlOTYtNzhjNzMzMWY5NmQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
210|Wild Bill (1995)|Walter Hill|98|1996|https://m.media-amazon.com/images/M/MV5BMjI0MjI4NDkyOF5BMl5BanBnXkFtZTcwNzQ0NTg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg
211|Browning Version, The (1994)|Mike Figgis|97|1994|https://m.media-amazon.com/images/M/MV5BNDU0ZjhjNWEtYTIzNy00ZmRiLWFiNTEtODUwOTdmMjI5ZmU4XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
212|Bushwhacked (1995)|Greg Beeman|90|1995|https://m.media-amazon.com/images/M/MV5BM2NlODBjNWQtMDUwNC00MjAzLWFhMWYtNGFiMDliNWY5Y2M5XkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_UX182_CR0,0,182,268_AL_.jpg
213|Burnt by the Sun (Utomlyonnye solntsem) (1994)|Nikita Mikhalkov|135|1995|https://m.media-amazon.com/images/M/MV5BOTdkZjI5ZTktZjk3ZS00NTAxLWFiYzMtMzM2ZWFiNTkwMmU5XkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_UY268_CR1,0,182,268_AL_.jpg
214|Before the Rain (Pred dozhdot) (1994)|Milcho Manchevski|113|1995|https://m.media-amazon.com/images/M/MV5BMTE4MWZmNmYtYmM4MS00YzcyLTllZGItNzhlNTk2ZWJlZDYyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
215|Before Sunrise (1995)|Richard Linklater|101|1995|https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg
216|Billy Madison (1995)|Tamra Davis|89|1996|https://m.media-amazon.com/images/M/MV5BMzcyMjZmNjctNGNhMS00ZmQxLWFkNzQtYTIxYjVkYmU1NmNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
217|Babysitter, The (1995)|Guy Ferland|90|1995|https://m.media-amazon.com/images/M/MV5BMTY4NjgxOTI5M15BMl5BanBnXkFtZTcwNDYyNDk5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
218|Boys on the Side (1995)|Herbert Ross|115|1995|https://m.media-amazon.com/images/M/MV5BMDlhZGNiNmItODQ4NS00OTk3LWI2MDctMDZmODFjN2NlODExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
219|Cure, The (1995)|Peter Horton|97|1996|https://m.media-amazon.com/images/M/MV5BYjIyOGNkNTgtYmM4Mi00NDU4LTgzZTQtYWJlZjUxZjA2NmI4XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg
220|Castle Freak (1995)|Stuart Gordon|90|1996|https://m.media-amazon.com/images/M/MV5BMTJlOGEzNTctMTk2My00YWQwLWI2MzMtMjMxNTBmZDY4MWE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
222|Circle of Friends (1995)|Pat O'Connor|103|1995|https://m.media-amazon.com/images/M/MV5BZWEzZGJhNmYtOTkyYi00OTJhLWE3NTItOGFiNDEwYTc4Y2U3XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_UX182_CR0,0,182,268_AL_.jpg
223|Clerks (1994)|Kevin Smith|92|1995|https://m.media-amazon.com/images/M/MV5BNzE1Njk0NmItNDhlMC00ZmFlLWI4ZTUtYTY4ZjgzNjkyMTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
